,Fid,Area,WE_mm_ha_yr
9286,9286.0,0.62220279,1264.5010113181909
9287,9287.0,0.34020107,0.0
9288,9288.0,0.040140010000000004,0.0
9289,9289.0,0.02344428,0.0
9290,9290.0,0.01006913,0.0
9291,9291.0,0.23489835,3895.2594899027604
9292,9292.0,0.020111650000000002,0.0
9293,9293.0,0.022604540000000003,0.0
9294,9294.0,1.14237466,0.0
9295,9295.0,0.6064435400000001,0.0
9296,9296.0,0.026501330000000003,34914.81253205027
9297,9297.0,0.0252819,36391.78586261317
9298,9298.0,0.24665191,3278.4659709304497
9299,9299.0,0.38917713,1008.3133579817498
9300,9300.0,0.037289850000000006,10523.305907639744
9301,9301.0,0.043120460000000006,9100.37830765256
9302,9302.0,0.25763543,1523.1309560179668
9303,9303.0,0.045903120000000006,8548.710824013704
9304,9304.0,0.024311680000000002,16140.904240266404
9305,9305.0,0.03039489,26604.468501119758
9306,9306.0,0.05333877,15160.452586364478
9307,9307.0,0.01572017,60082.70305601022
9308,9308.0,0.028008510000000004,28872.92304374634
9309,9309.0,0.10630282,7607.39511708156
9310,9310.0,0.06599858,0.0
9311,9311.0,0.021969139999999998,0.0
9312,9312.0,1.9427315200000002,416.2386234408756
9313,9313.0,0.09114701,8871.820299974732
9314,9314.0,0.9978604300000001,828.5572027342539
9315,9315.0,0.04370761,18982.64157660417
9316,9316.0,0.07061477000000001,11749.466787189138
9317,9317.0,0.01557508,0.0
9318,9318.0,0.24873611,3284.7683370138734
9319,9319.0,0.34703394,2176.501468415452
9320,9320.0,0.007792780000000001,0.0
9321,9321.0,0.01541537,0.0
9322,9322.0,0.01948271,0.0
9323,9323.0,0.01020745,0.0
9324,9324.0,0.09128405,0.0
9325,9325.0,0.05157908,0.0
9326,9326.0,0.31944232000000006,0.0
9327,9327.0,0.28062115,0.0
9328,9328.0,0.10551461,0.0
9329,9329.0,0.26366118000000005,0.0
9330,9330.0,0.00602189,0.0
9331,9331.0,0.2255894,0.0
9332,9332.0,0.02695198,0.0
9333,9333.0,1.13897014,0.0
9334,9334.0,0.02890759,0.0
9335,9335.0,0.46841461,0.0
9336,9336.0,0.11007813000000001,0.0
9337,9337.0,0.012170480000000001,0.0
9338,9338.0,0.02088082,0.0
9339,9339.0,0.10130137,0.0
9340,9340.0,0.14482808,5223.867541432573
9341,9341.0,0.30270892,2682.8620154305327
9342,9342.0,0.29499631,0.0
9343,9343.0,0.02656314,0.0
9344,9344.0,0.10396458,0.0
9345,9345.0,0.02152029,0.0
9346,9346.0,0.06743037,12772.08583313424
9347,9347.0,0.01115469,77265.56231056176
9348,9348.0,0.22131649000000003,0.0
9349,9349.0,0.11346234,7639.649431256224
9350,9350.0,0.13785569,6330.584756421735
9351,9351.0,0.13741764,5924.758784971129
9352,9352.0,0.37132502,0.0
9353,9353.0,0.29374556,2788.3310917107983
9354,9354.0,0.23318967,1663.9621755114622
9355,9355.0,0.40309130000000004,0.0
9356,9356.0,0.537718,0.0
9357,9357.0,0.01159333,0.0
9358,9358.0,1.21376407,720.0451323707416
9359,9359.0,0.58397911,0.0
9360,9360.0,0.08453416999999999,0.0
9361,9361.0,0.062404999999999995,0.0
9362,9362.0,0.12023239000000001,0.0
9363,9363.0,0.0368659,0.0
9364,9364.0,0.32144012,0.0
9365,9365.0,0.01152525,67111.71469599356
9366,9366.0,0.9209524400000001,0.0
9367,9367.0,0.08589523,9511.908316678353
9368,9368.0,0.06756768,0.0
9369,9369.0,0.05391660000000001,0.0
9370,9370.0,0.02075157,0.0
9371,9371.0,0.024900810000000002,0.0
9372,9372.0,0.02616953,32341.796616140986
9373,9373.0,0.5628105400000001,0.0
9374,9374.0,0.4348905,0.0
9375,9375.0,0.25334707,3214.643859113902
9376,9376.0,0.18773572,4182.06519888703
9377,9377.0,0.04002514,19615.747032989766
9378,9378.0,0.14102909,5567.099817491554
9379,9379.0,0.09367181000000001,8257.332593445135
9380,9380.0,0.048158870000000006,16060.993328954766
9381,9381.0,0.01761244,43916.6458366927
9382,9382.0,0.26241461,3112.1947501322425
9383,9383.0,0.014931540000000002,0.0
9384,9384.0,0.01919935,0.0
9385,9385.0,0.25163975,0.0
9386,9386.0,0.14711013,5533.6103951508985
9387,9387.0,0.16263513000000002,0.0
9388,9388.0,2.11977702,386.6154030672528
9389,9389.0,0.05228149,15644.55072340134
9390,9390.0,0.09755829000000002,8365.19727846808
9391,9391.0,0.08079999,0.0
9392,9392.0,0.03471063,0.0
9393,9393.0,0.07764256000000001,0.0
9394,9394.0,0.6102514600000001,0.0
9395,9395.0,0.06355278,12929.209907103981
9396,9396.0,0.02410186,34092.274737302425
9397,9397.0,0.03285131,25012.31253182902
9398,9398.0,0.026017059999999998,31582.632042206154
9399,9399.0,0.2248328,3654.6590746545876
9400,9400.0,0.15784535000000002,5173.813263425244
9401,9401.0,1.7852248800000001,478.0322284943732
9402,9402.0,0.31761874,2613.202357014576
9403,9403.0,0.34299581,0.0
9404,9404.0,0.05679255000000001,0.0
9405,9405.0,0.26923685,0.0
9406,9406.0,0.1170937,7051.048444109289
9407,9407.0,0.12625920000000002,6334.43027201186
9408,9408.0,0.01449431,55178.90114120644
9409,9409.0,0.2134517,3746.890273537292
9410,9410.0,2.05540972,416.6107106372934
9411,9411.0,0.02698579,0.0
9412,9412.0,0.023848630000000003,0.0
9413,9413.0,0.19087294,0.0
9414,9414.0,0.06535666,0.0
9415,9415.0,2.49512567,344.04437212174577
9416,9416.0,0.025728660000000004,31824.834600791484
9417,9417.0,0.18724559,4604.902242824519
9418,9418.0,1.1769736800000001,734.8179810613948
9419,9419.0,0.19528085,4401.296370586261
9420,9420.0,0.7750578499999999,0.0
9421,9421.0,0.014512880000000002,59032.29643599341
9422,9422.0,0.015842,54079.57545133191
9423,9423.0,0.016871260000000003,47572.39085877403
9424,9424.0,0.35273261000000006,2413.2514931069177
9425,9425.0,15.407341789999998,55.54216423987049
9426,9426.0,0.16356396,5231.941732151754
9427,9427.0,0.48316458000000007,1771.1503359786843
9428,9428.0,0.00118231,724622.6745100694
9429,9429.0,0.18223026,4701.352202976608
9430,9430.0,0.11721026999999999,0.0
9431,9431.0,1.24734293,679.1572825125165
9432,9432.0,0.26527638000000003,3197.684164719075
9433,9433.0,1.32209623,642.3807725402863
9434,9434.0,0.17121646000000001,4954.804591217457
9435,9435.0,0.01661699,51252.526305907384
9436,9436.0,0.04967876,17134.73721465673
9437,9437.0,0.03721796,22848.51035763379
9438,9438.0,0.01739064,48582.63060473911
9439,9439.0,0.79557823,1026.7654694372418
9440,9440.0,0.44365296,1905.499094833043
9441,9441.0,0.10764946,7377.393527101761
9442,9442.0,0.18376863000000002,4379.746012145814
9443,9443.0,0.27023541,3134.8298681508836
9444,9444.0,0.15173074,0.0
9445,9445.0,0.10133360000000001,8026.073574806381
9446,9446.0,0.06147521000000001,13229.900787650822
9447,9447.0,0.04661154000000001,17454.307023539663
9448,9448.0,0.04844923,16792.26130116
9449,9449.0,1.12530903,0.0
9450,9450.0,0.3125665,0.0
9451,9451.0,0.04887358,0.0
9452,9452.0,0.07462635000000001,0.0
9453,9453.0,0.03728753,0.0
9454,9454.0,0.04156055,0.0
9455,9455.0,0.061934720000000006,14423.9230596344
9456,9456.0,0.011170890000000001,78759.82106170591
9457,9457.0,0.017305860000000003,0.0
9458,9458.0,0.33953262,2306.466887923758
9459,9459.0,0.11669496,0.0
9460,9460.0,0.07620918,0.0
9461,9461.0,0.022394300000000002,35181.74368477693
9462,9462.0,0.07474777,0.0
9463,9463.0,0.08216386,0.0
9464,9464.0,3.4090803500000004,253.74773626265508
9465,9465.0,0.01236553,63562.934835789485
9466,9466.0,1.1027169900000002,788.4477902621232
9467,9467.0,0.06826928,11514.56244155497
9468,9468.0,0.07585947999999999,0.0
9469,9469.0,0.024211530000000002,0.0
9470,9470.0,0.15262968000000002,5904.351207772957
9471,9471.0,0.07408197000000001,12164.622990587319
9472,9472.0,0.43204830000000005,2085.8298376593543
9473,9473.0,0.18748992,4806.547655735307
9474,9474.0,0.17438033,0.0
9475,9475.0,0.01657633,53069.35802738001
9476,9476.0,0.01120649,78498.72632287185
9477,9477.0,0.00029115000000000006,3095240.375923063
9478,9478.0,0.14005657000000002,6280.99911021668
9479,9479.0,0.039039960000000005,23083.50816573582
9480,9480.0,0.01905778,47286.68477912959
9481,9481.0,0.07082116,12724.717237757755
9482,9482.0,0.20997189,4089.7494133619507
9483,9483.0,0.3307176,2398.060558615568
9484,9484.0,0.19030544000000002,4561.609800539595
9485,9485.0,1.41209976,614.7576713701872
9486,9486.0,0.2600063,3314.6937885735847
9487,9487.0,0.30811776,2815.388788364553
9488,9488.0,0.8935385599999999,971.5296004685017
9489,9489.0,0.17154685,4742.532583955928
9490,9490.0,0.69947755,1122.2478523435097
9491,9491.0,0.032360820000000005,26113.9889641239
9492,9492.0,0.11772678000000002,7359.7523970331995
9493,9493.0,0.01965205,42851.01826272577
9494,9494.0,0.01762505,47701.486114933025
9495,9495.0,0.01810604,46549.025090522286
9496,9496.0,0.01096631,76719.33774897848
9497,9497.0,0.15818913,5314.784131185247
9498,9498.0,0.20281063,4145.448775786555
9499,9499.0,0.11742656,0.0
9500,9500.0,0.011032440000000001,0.0
9501,9501.0,0.048856630000000005,0.0
9502,9502.0,0.01057438,0.0
9503,9503.0,0.07810988999999999,0.0
9504,9504.0,0.00129137,0.0
9505,9505.0,0.1184375,0.0
9506,9506.0,0.04299451000000001,20057.130848799065
9507,9507.0,0.01916916,41624.86126674303
9508,9508.0,0.02067419,38594.67411298822
9509,9509.0,0.08465515000000001,10664.121523616695
9510,9510.0,0.07847775000000001,9983.274084692792
9511,9511.0,0.017722909999999998,0.0
9512,9512.0,0.03613156,24985.713520257636
9513,9513.0,0.01037679,83701.77250382828
9514,9514.0,0.01506204,57665.211080305206
9515,9515.0,0.0032802,269128.4722577892
9516,9516.0,0.09213087,9427.412504625216
9517,9517.0,0.012086930000000001,73037.17442725322
9518,9518.0,0.01269667,68408.15079071916
9519,9519.0,0.03828767,22684.997961484733
9520,9520.0,0.01174978,72285.26443048296
9521,9521.0,0.01009839,0.0
9522,9522.0,0.03897421,0.0
9523,9523.0,0.08245936000000001,3442.499910258823
9524,9524.0,0.17220918,0.0
9525,9525.0,0.10009401000000001,0.0
9526,9526.0,0.5840241,0.0
9527,9527.0,0.70265392,0.0
9528,9528.0,0.14219803,1800.840626273092
9529,9529.0,0.7672827400000001,0.0
9530,9530.0,0.97605212,288.76794694119405
9531,9531.0,0.11268755000000001,0.0
9532,9532.0,0.62949896,0.0
9533,9533.0,0.09697145000000001,0.0
9534,9534.0,0.02010543,0.0
9535,9535.0,0.019257490000000002,0.0
9536,9536.0,1.60249477,0.0
9537,9537.0,0.26941911,0.0
9538,9538.0,0.20075201,0.0
9539,9539.0,0.17395664,0.0
9540,9540.0,0.22038202,0.0
9541,9541.0,0.014626820000000002,0.0
9542,9542.0,0.05048106,0.0
9543,9543.0,0.42395780000000005,0.0
9544,9544.0,0.15785474,0.0
9545,9545.0,0.05549507,0.0
9546,9546.0,0.7162091500000001,0.0
9547,9547.0,0.55054513,0.0
9548,9548.0,0.17736803,0.0
9549,9549.0,0.08155587,0.0
9550,9550.0,0.05125086,0.0
9551,9551.0,0.06823511,0.0
9552,9552.0,0.017645070000000002,0.0
9553,9553.0,0.25783649999999997,1080.2904297878695
9554,9554.0,0.013153399999999999,0.0
9555,9555.0,0.32773589000000003,868.14586769853
9556,9556.0,0.31668270000000004,0.0
9557,9557.0,0.026092380000000005,0.0
9558,9558.0,0.04139384,0.0
9559,9559.0,0.09334120000000001,0.0
9560,9560.0,0.048267210000000005,0.0
9561,9561.0,0.036564150000000004,0.0
9562,9562.0,0.030527040000000002,0.0
9563,9563.0,0.15949771000000001,0.0
9564,9564.0,0.71991888,0.0
9565,9565.0,0.8278281800000001,0.0
9566,9566.0,0.10988761999999999,0.0
9567,9567.0,0.42998376,0.0
9568,9568.0,0.07759670999999999,0.0
9569,9569.0,0.74779526,0.0
9570,9570.0,0.79410138,0.0
9571,9571.0,0.67704038,0.0
9572,9572.0,0.13006336,0.0
9573,9573.0,0.030116030000000002,0.0
9574,9574.0,0.0893035,0.0
9575,9575.0,0.37369971,0.0
9576,9576.0,0.12599938,0.0
9577,9577.0,1.43702564,0.0
9578,9578.0,1.44375311,0.0
9579,9579.0,0.02316385,0.0
9580,9580.0,0.51800868,0.0
9581,9581.0,0.09424206,0.0
9582,9582.0,1.16821618,0.0
9583,9583.0,0.08603868,0.0
9584,9584.0,0.06935725000000001,0.0
9585,9585.0,0.13373195000000002,2085.7803718557902
9586,9586.0,0.23979647,0.0
9587,9587.0,1.52339163,0.0
9588,9588.0,0.1299951,0.0
9589,9589.0,0.2649248,0.0
9590,9590.0,0.1387531,0.0
9591,9591.0,3.9494699300000002,0.0
9592,9592.0,0.07194117,0.0
9593,9593.0,0.12145021,0.0
9594,9594.0,0.08760137999999999,0.0
9595,9595.0,0.34564466000000005,0.0
9596,9596.0,0.25937675,0.0
9597,9597.0,0.18727976000000002,1901.081094935192
9598,9598.0,0.80181774,0.0
9599,9599.0,1.29362526,0.0
9600,9600.0,0.19486966,0.0
9601,9601.0,1.7790199100000001,0.0
9602,9602.0,0.013490809999999999,0.0
9603,9603.0,0.03147674,0.0
9604,9604.0,1.6084741400000002,172.8022497147514
9605,9605.0,0.29596274,0.0
9606,9606.0,0.10988661,0.0
9607,9607.0,0.03670984000000001,0.0
9608,9608.0,0.10937023,0.0
9609,9609.0,2.31593573,119.31572747055463
9610,9610.0,0.044936130000000005,6195.426944865968
9611,9611.0,0.01676634,16604.608435711074
9612,9612.0,0.023062410000000002,0.0
9613,9613.0,0.16784408,0.0
9614,9614.0,1.1804461,0.0
9615,9615.0,0.0857885,3300.0808290155437
9616,9616.0,0.08580141999999999,3299.583901991366
9617,9617.0,0.18671441,0.0
9618,9618.0,0.45815286,0.0
9619,9619.0,0.10953875,0.0
9620,9620.0,2.1732899000000003,0.0
9621,9621.0,0.01138219,0.0
9622,9622.0,0.014009170000000001,0.0
9623,9623.0,0.03459017,0.0
9624,9624.0,0.01985405,0.0
9625,9625.0,0.38837273,0.0
9626,9626.0,0.21943109,0.0
9627,9627.0,0.88955369,0.0
9628,9628.0,0.01455501,0.0
9629,9629.0,0.54496034,0.0
9630,9630.0,0.03325617,0.0
9631,9631.0,0.07017645,0.0
9632,9632.0,0.07707342,0.0
9633,9633.0,0.68612702,0.0
9634,9634.0,0.014897520000000001,0.0
9635,9635.0,0.06074877000000001,0.0
9636,9636.0,0.13294226,0.0
9637,9637.0,1.0577445900000002,0.0
9638,9638.0,0.1115887,0.0
9639,9639.0,0.01249643,0.0
9640,9640.0,0.37729281000000003,0.0
9641,9641.0,0.048625310000000005,0.0
9642,9642.0,0.014633779999999999,0.0
9643,9643.0,0.77134097,0.0
9644,9644.0,0.01541558,0.0
9645,9645.0,0.7796114499999999,369.16536744040894
9646,9646.0,0.5534091900000001,0.0
9647,9647.0,0.01006738,0.0
9648,9648.0,0.011464460000000001,0.0
9649,9649.0,0.59492919,0.0
9650,9650.0,0.48166514,0.0
9651,9651.0,1.25788096,0.0
9652,9652.0,0.10444634000000001,0.0
9653,9653.0,0.02183121,0.0
9654,9654.0,0.8599632100000001,0.0
9655,9655.0,1.25955093,0.0
9656,9656.0,0.09296102,0.0
9657,9657.0,0.14515750000000002,0.0
9658,9658.0,0.19609505,1459.5408185979197
9659,9659.0,0.03815653,0.0
9660,9660.0,0.02683232,0.0
9661,9661.0,0.02629543,0.0
9662,9662.0,0.02320409,0.0
9663,9663.0,0.20877069000000004,1349.7084001590451
9664,9664.0,0.06244435,0.0
9665,9665.0,0.01799851,0.0
9666,9666.0,0.11466378,0.0
9667,9667.0,0.08903732999999998,4065.296463853982
9668,9668.0,0.3055893,1184.4758399590562
9669,9669.0,0.01200298,30156.106466894053
9670,9670.0,0.014728690000000001,24575.379263193125
9671,9671.0,0.02306033,11822.642728876821
9672,9672.0,0.00763082,47434.37046084169
9673,9673.0,0.00778455,46497.63220738513
9674,9674.0,0.0061497800000000005,58857.90106312744
9675,9675.0,0.04491205,0.0
9676,9676.0,1.5559392300000001,0.0
9677,9677.0,0.01570746,0.0
9678,9678.0,0.03074013,11774.938583538846
9679,9679.0,0.09970948,0.0
9680,9680.0,0.12873513,0.0
9681,9681.0,0.019738000000000002,0.0
9682,9682.0,0.02555758,11546.097954109897
9683,9683.0,0.12675987,0.0
9684,9684.0,0.019528120000000003,0.0
9685,9685.0,0.68233867,0.0
9686,9686.0,0.01758517,0.0
9687,9687.0,0.0389335,0.0
9688,9688.0,0.04099366,0.0
9689,9689.0,0.17097382,0.0
9690,9690.0,0.08678345000000001,0.0
9691,9691.0,0.038551260000000004,0.0
9692,9692.0,0.10944948,0.0
9693,9693.0,0.02047336,0.0
9694,9694.0,0.03099059,0.0
9695,9695.0,0.08705721999999999,0.0
9696,9696.0,0.018425860000000002,0.0
9697,9697.0,0.5817347,0.0
9698,9698.0,0.049243630000000004,0.0
9699,9699.0,0.07803125000000001,0.0
9700,9700.0,0.09561222000000001,0.0
9701,9701.0,0.01168634,30308.881565999276
9702,9702.0,0.02042316,17343.05048777956
9703,9703.0,0.7475803700000001,0.0
9704,9704.0,0.25083582000000004,0.0
9705,9705.0,0.02614045,0.0
9706,9706.0,0.011067510000000001,0.0
9707,9707.0,0.33425971,0.0
9708,9708.0,0.15300312,0.0
9709,9709.0,0.05321686,0.0
9710,9710.0,0.07419657999999998,0.0
9711,9711.0,0.01094662,0.0
9712,9712.0,0.01417791,0.0
9713,9713.0,0.03147834,0.0
9714,9714.0,0.01556403,0.0
9715,9715.0,0.03972835,0.0
9716,9716.0,1.2027598700000002,0.0
9717,9717.0,0.5394915600000001,0.0
9718,9718.0,1.60119988,0.0
9719,9719.0,0.03911393,0.0
9720,9720.0,0.41282108,0.0
9721,9721.0,0.07111483,0.0
9722,9722.0,0.04655054,0.0
9723,9723.0,0.01685516,0.0
9724,9724.0,5.311569980000001,48.76380775839839
9725,9725.0,0.029288880000000003,0.0
9726,9726.0,0.03316082,0.0
9727,9727.0,0.02735168,0.0
9728,9728.0,0.47184496000000004,0.0
9729,9729.0,0.03772261,0.0
9730,9730.0,0.03030157,0.0
9731,9731.0,0.01038935,0.0
9732,9732.0,0.03871722,0.0
9733,9733.0,0.02030159,0.0
9734,9734.0,0.05678943000000001,0.0
9735,9735.0,0.029826920000000003,0.0
9736,9736.0,0.02707715,0.0
9737,9737.0,1.0681010700000002,0.0
9738,9738.0,0.51552943,0.0
9739,9739.0,0.6075481300000001,0.0
9740,9740.0,1.0347736500000002,0.0
9741,9741.0,1.04991961,343.1889898694244
9742,9742.0,0.036810550000000004,0.0
9743,9743.0,0.041225420000000006,0.0
9744,9744.0,0.09464816,0.0
9745,9745.0,0.7274837700000001,491.05764517605655
9746,9746.0,4.14521173,0.0
9747,9747.0,0.29135706,0.0
9748,9748.0,8.089422139999998,0.0
9749,9749.0,0.06350074,0.0
9750,9750.0,0.09646262000000001,0.0
9751,9751.0,3.5439921900000004,0.0
9752,9752.0,0.57359207,0.0
9753,9753.0,0.28808566,0.0
9754,9754.0,0.49061646000000003,0.0
9755,9755.0,0.22059436999999998,0.0
9756,9756.0,1.83023642,0.0
9757,9757.0,9.50246687,0.0
9758,9758.0,0.7109737600000001,506.99623935488137
9759,9759.0,0.32400043,0.0
9760,9760.0,0.62539332,0.0
9761,9761.0,0.01607941,0.0
9762,9762.0,0.64313101,0.0
9763,9763.0,0.15051017,2325.8922795715403
9764,9764.0,0.10121515,0.0
9765,9765.0,0.18056214,1938.3744742945557
9766,9766.0,0.08998503,3903.4913007196865
9767,9767.0,0.050547190000000006,6949.0664426647645
9768,9768.0,0.03964052,8861.028609110073
9769,9769.0,0.10424085000000001,2273.425936185286
9770,9770.0,0.29196341000000003,811.6902457057889
9771,9771.0,0.06760922000000001,0.0
9772,9772.0,0.056859690000000004,0.0
9773,9773.0,4.87917677,0.0
9774,9774.0,0.8479270899999998,0.0
9775,9775.0,0.1298811,0.0
9776,9776.0,0.02106629,0.0
9777,9777.0,2.40756935,0.0
9778,9778.0,1.84994904,0.0
9779,9779.0,1.0371263499999999,0.0
9780,9780.0,0.011497580000000002,0.0
9781,9781.0,0.032493390000000004,0.0
9782,9782.0,0.13641883000000002,0.0
9783,9783.0,0.27278833,0.0
9784,9784.0,3.19784571,0.0
9785,9785.0,0.14530326000000002,0.0
9786,9786.0,0.01228076,0.0
9787,9787.0,0.27240925000000005,0.0
9788,9788.0,0.05907565,0.0
9789,9789.0,1.1807627500000002,0.0
9790,9790.0,0.9995618200000002,0.0
9791,9791.0,2.74038671,0.0
9792,9792.0,0.05059412,0.0
9793,9793.0,0.34600454,0.0
9794,9794.0,0.16035939000000002,0.0
9795,9795.0,0.09218229,3908.3008135293667
9796,9796.0,0.09584228000000002,0.0
9797,9797.0,1.0554228300000001,0.0
9798,9798.0,0.16473235,1345.420045303791
9799,9799.0,1.8172740000000003,0.0
9800,9800.0,0.015414810000000001,0.0
9801,9801.0,0.10048093000000001,0.0
9802,9802.0,0.041005860000000005,0.0
9803,9803.0,0.045396460000000007,0.0
9804,9804.0,0.4958777200000001,0.0
9805,9805.0,0.02721621,0.0
9806,9806.0,0.07011523,0.0
9807,9807.0,0.04294043,0.0
9808,9808.0,0.09094873,0.0
9809,9809.0,0.2602607,0.0
9810,9810.0,0.06096295,0.0
9811,9811.0,0.19893943,0.0
9812,9812.0,0.02891064,0.0
9813,9813.0,0.043533800000000004,0.0
9814,9814.0,0.05013953,0.0
9815,9815.0,0.37158535000000004,0.0
9816,9816.0,0.62361295,0.0
9817,9817.0,0.52349372,0.0
9818,9818.0,0.21306343000000003,0.0
9819,9819.0,0.12631201,0.0
9820,9820.0,0.030739409999999998,0.0
9821,9821.0,0.33771137,0.0
9822,9822.0,0.09476109,0.0
9823,9823.0,2.05523392,0.0
9824,9824.0,1.0852734700000002,0.0
9825,9825.0,0.41401418000000006,0.0
9826,9826.0,0.01515716,0.0
9827,9827.0,0.04320282,0.0
9828,9828.0,0.47588353,0.0
9829,9829.0,0.16790565999999998,0.0
9830,9830.0,0.55800224,0.0
9831,9831.0,0.34887599,661.2083783696321
9832,9832.0,0.6472962800000001,0.0
9833,9833.0,0.08786729,0.0
9834,9834.0,0.07572694,0.0
9835,9835.0,0.70702201,0.0
9836,9836.0,0.41688874,0.0
9837,9837.0,0.18711382000000001,0.0
9838,9838.0,0.30714659000000005,0.0
9839,9839.0,0.12130583,0.0
9840,9840.0,0.013984960000000001,63244.3399909617
9841,9841.0,0.016162370000000002,55079.85525637638
9842,9842.0,0.01069297,83252.9222657503
9843,9843.0,1.20366254,296.6032338266504
9844,9844.0,0.03660598,0.0
9845,9845.0,0.0272799,0.0
9846,9846.0,0.02549782,0.0
9847,9847.0,0.012289830000000002,0.0
9848,9848.0,0.8773962100000001,406.8973603157004
9849,9849.0,1.7124503400000002,208.4791561313246
9850,9850.0,1.02726278,347.5354200996165
9851,9851.0,0.01547722,0.0
9852,9852.0,0.02846943,0.0
9853,9853.0,0.23291332000000003,0.0
9854,9854.0,0.022323060000000002,0.0
9855,9855.0,0.28012177000000005,0.0
9856,9856.0,0.011491010000000001,0.0
9857,9857.0,0.04647173,0.0
9858,9858.0,0.38432188,0.0
9859,9859.0,0.23905438,0.0
9860,9860.0,0.02928132,30180.745232796882
9861,9861.0,0.06822537000000001,12953.129590942488
9862,9862.0,0.013160409999999999,0.0
9863,9863.0,0.052175730000000003,0.0
9864,9864.0,0.47039135,1047.4923512092644
9865,9865.0,0.0932188,3066.185780657979
9866,9866.0,0.07180247000000001,3980.7287834248596
9867,9867.0,1.07656148,0.0
9868,9868.0,0.8803934999999998,996.9798354940152
9869,9869.0,0.011843500000000002,46716.99765694263
9870,9870.0,0.12104967,6070.029330934979
9871,9871.0,0.01636008,18914.586637106913
9872,9872.0,0.00302675,99086.97244569259
9873,9873.0,0.02512121,34087.56671553639
9874,9874.0,0.043233780000000006,19806.755778698975
9875,9875.0,0.01484822,57834.03087710178
9876,9876.0,0.08537374999999998,10058.506437283126
9877,9877.0,0.01635597,52320.78000876743
9878,9878.0,0.0015392300000000002,542311.992977008
9879,9879.0,0.01388361,60124.34006357137
9880,9880.0,0.02572605,32447.37878337328
9881,9881.0,0.00039556000000000004,2114339.0762463342
9882,9882.0,0.01701461,49154.694994478275
9883,9883.0,0.02507505,33353.79052085639
9884,9884.0,0.01054612,79151.65851991063
9885,9885.0,0.00421777,198291.505937972
9886,9886.0,0.0042465,196949.95054750974
9887,9887.0,0.023268340000000002,36184.563505604616
9888,9888.0,0.71087103,1185.6138099339905
9889,9889.0,0.79544046,1051.4274883628627
9890,9890.0,0.00029778,2803220.1254281686
9891,9891.0,0.00508278,164229.59265402006
9892,9892.0,0.01380555,60458.745345169154
9893,9893.0,0.02632242,30995.53300000533
9894,9894.0,0.7913238999999999,454.1167389863999
9895,9895.0,0.012013270000000001,28762.676939750785
9896,9896.0,0.24899490000000002,1387.98544307534
9897,9897.0,0.03039088,28194.850052055095
9898,9898.0,0.1234186,0.0
9899,9899.0,0.02251517,0.0
9900,9900.0,0.022515160000000003,0.0
9901,9901.0,0.05946448000000001,8286.145631812467
9902,9902.0,0.060144920000000004,0.0
9903,9903.0,0.02395839,0.0
9904,9904.0,0.00054666,0.0
9905,9905.0,0.00010455000000000002,3660492.7594452407
9906,9906.0,0.006869710000000001,55708.977234846876
9907,9907.0,0.015415690000000001,0.0
9908,9908.0,0.03039068,0.0
9909,9909.0,0.011387949999999999,0.0
9910,9910.0,0.02516878,32668.056425460425
9911,9911.0,0.19545010000000002,0.0
9912,9912.0,0.016242140000000002,0.0
9913,9913.0,0.03100755,0.0
9914,9914.0,0.02123244,0.0
9915,9915.0,0.01441796,26355.833030470334
9916,9916.0,0.044603870000000004,18908.455799911528
9917,9917.0,0.20589478,4096.219944964121
9918,9918.0,0.05333932,15882.466386898072
9919,9919.0,0.01441975,0.0
9920,9920.0,0.00012271000000000002,0.0
9921,9921.0,0.030747629999999998,16270.157797527814
9922,9922.0,0.18784699000000002,2019.9674756566499
9923,9923.0,0.011947820000000001,0.0
9924,9924.0,0.030116510000000003,0.0
9925,9925.0,0.01558449,0.0
9926,9926.0,0.10304144,0.0
9927,9927.0,0.01339252,0.0
9928,9928.0,0.015415620000000001,0.0
9929,9929.0,0.030390210000000004,27714.300302630345
9930,9930.0,0.09703312,0.0
9931,9931.0,0.15996023,5265.330052351137
9932,9932.0,0.0036688400000000005,0.0
9933,9933.0,0.16005416,0.0
9934,9934.0,0.06425428000000001,0.0
9935,9935.0,0.10482484,0.0
9936,9936.0,0.030390220000000003,0.0
9937,9937.0,0.07940692,10621.118466753276
9938,9938.0,0.02141794,39377.750820106885
9939,9939.0,0.02324533,36282.13944048116
9940,9940.0,0.09891190000000001,8526.68186942117
9941,9941.0,0.0006176700000000001,0.0
9942,9942.0,0.015414930000000002,0.0
9943,9943.0,0.02531437,0.0
9944,9944.0,0.00050831,0.0
9945,9945.0,0.01711064,48052.85630461513
9946,9946.0,0.012312260000000002,0.0
9947,9947.0,0.00603519,0.0
9948,9948.0,0.03867857,0.0
9949,9949.0,0.00587729,0.0
9950,9950.0,0.018231010000000002,0.0
9951,9951.0,0.6174879700000001,0.0
9952,9952.0,0.06645056,0.0
9953,9953.0,0.04933378,0.0
9954,9954.0,0.016279460000000003,0.0
9955,9955.0,0.0675414,0.0
9956,9956.0,0.08934238000000001,3510.703258632688
9957,9957.0,0.31473988,996.5517703063239
9958,9958.0,0.01541491,20347.48075726682
9959,9959.0,0.011777530000000001,0.0
9960,9960.0,0.06706378,13224.67318126118
9961,9961.0,0.010089510000000001,0.0
