,Fid,Area,01_PPTe,02_PPTe,03_PPTe,04_PPTe,05_PPTe,06_PPTe,07_PPTe,08_PPTe,09_PPTe,10_PPTe,11_PPTe,12_PPTe
4283,4283.0,0.04503005,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4284,4284.0,0.022515020000000004,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4285,4285.0,0.13053176000000002,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4286,4286.0,0.04503006,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4287,4287.0,0.022515020000000004,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4288,4288.0,0.04503009,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4289,4289.0,0.06754510000000001,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4290,4290.0,0.04503005,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4291,4291.0,0.02251504,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4292,4292.0,0.1125751,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4293,4293.0,0.014418190000000003,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4294,4294.0,0.026166320000000003,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4295,4295.0,0.059334450000000004,9.760349999999999,8.49675,37.37235,10.64985,25.750500000000002,15.13695,13.415025,36.717675,34.7796,25.642125,32.244524999999996,0.0
4296,4296.0,0.01438181,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4297,4297.0,0.0450313,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4298,4298.0,0.022515700000000003,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4299,4299.0,0.01441858,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4300,4300.0,0.02251569,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4301,4301.0,0.02251569,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4302,4302.0,0.04503135,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4303,4303.0,0.032417140000000004,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4304,4304.0,0.04503135,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4305,4305.0,0.06754679,10.20195,8.288175,39.7437,10.997175,22.100550000000002,15.57075,15.8673,39.37515,29.898225,28.634025,33.925200000000004,0.0
4306,4306.0,0.014418600000000002,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4307,4307.0,0.01541634,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4308,4308.0,0.10241482000000002,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4309,4309.0,1.04462121,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4310,4310.0,0.01441859,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4311,4311.0,0.01319402,10.20195,8.288175,39.7437,10.997175,22.100550000000002,15.57075,15.8673,39.37515,29.898225,28.634025,33.925200000000004,0.0
4312,4312.0,0.0148327,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4313,4313.0,0.008448820000000001,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4314,4314.0,0.00885207,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4315,4315.0,0.0021862400000000003,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4316,4316.0,0.010199360000000001,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4317,4317.0,0.01142323,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4318,4318.0,0.28750574,10.20195,8.288175,39.7437,10.997175,22.100550000000002,15.57075,15.8673,39.37515,29.898225,28.634025,33.925200000000004,0.0
4319,4319.0,0.00241468,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4320,4320.0,0.01805918,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4321,4321.0,0.13509328,10.2339,8.14065,39.381150000000005,11.19945,21.310274999999997,16.388175,16.485975,39.54285,29.082225,27.820124999999997,34.83645,0.0
4322,4322.0,0.0096632,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4323,4323.0,0.00587765,10.304549999999999,8.366175,40.2411,11.013300000000001,21.627525,15.445274999999999,16.215225,40.316250000000004,29.040375,29.034374999999997,34.003575,0.0
4324,4324.0,0.022515900000000002,10.413525,8.774175,41.39985,10.8687,21.677175,14.38785,16.323225,42.010575,28.737074999999997,30.040574999999997,33.146625,0.0
4325,4325.0,0.0070198,10.277325,8.06535,39.331424999999996,11.287275,20.864775,16.704,16.8111,39.81285,28.464600000000004,27.634349999999998,35.250075,0.0
4326,4326.0,0.00845616,10.277325,8.06535,39.331424999999996,11.287275,20.864775,16.704,16.8111,39.81285,28.464600000000004,27.634349999999998,35.250075,0.0
4327,4327.0,0.014212200000000003,10.441949999999999,8.8383,41.584125,10.865925,21.6069,14.253225,16.424924999999998,42.427350000000004,28.559925,30.120675,33.0723,0.0
4328,4328.0,0.022515950000000003,10.4697,8.957475,41.886900000000004,10.82925,21.639075,13.939499999999999,16.464375,42.954375,28.494675,30.347625,32.809425,0.0
4329,4329.0,0.013605080000000002,10.46685,8.987925,41.94975,10.8072,21.708375,13.838774999999998,16.4148,42.982425,28.582875,30.439799999999998,32.696925,0.0
4330,4330.0,0.01352149,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4331,4331.0,0.037134530000000006,10.2204,8.671800000000001,40.94805,10.643625,22.961550000000003,13.986975000000001,15.125174999999999,39.912525,30.676050000000004,30.584175000000002,32.30325,0.0
4332,4332.0,0.17117737,10.2204,8.671800000000001,40.94805,10.643625,22.961550000000003,13.986975000000001,15.125174999999999,39.912525,30.676050000000004,30.584175000000002,32.30325,0.0
4333,4333.0,0.015416220000000001,10.040175000000001,8.399025,39.66825,10.67745,23.97645,14.3664,14.510325000000002,38.20635,32.093925,29.314349999999997,32.38875,0.0
4334,4334.0,0.06754738,10.2204,8.671800000000001,40.94805,10.643625,22.961550000000003,13.986975000000001,15.125174999999999,39.912525,30.676050000000004,30.584175000000002,32.30325,0.0
4335,4335.0,0.01541641,10.2204,8.671800000000001,40.94805,10.643625,22.961550000000003,13.986975000000001,15.125174999999999,39.912525,30.676050000000004,30.584175000000002,32.30325,0.0
4336,4336.0,0.01226244,10.234125,8.53875,40.582499999999996,10.78005,22.558574999999998,14.563575,15.46725,39.881025,30.21735,29.9178,32.93685,0.0
4337,4337.0,0.01558534,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4338,4338.0,0.011775480000000001,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4339,4339.0,0.01279185,10.159725,8.386275,39.961650000000006,10.835249999999998,22.782,14.937674999999999,15.32985,39.09885,30.660975,29.25105,33.1857,0.0
4340,4340.0,0.0060445,10.327125,8.742525,41.219175,10.7667,22.22745,14.223225000000001,15.7986,41.0649,29.616225,30.2931,32.777775,0.0
4341,4341.0,0.11175942000000001,10.327125,8.742525,41.219175,10.7667,22.22745,14.223225000000001,15.7986,41.0649,29.616225,30.2931,32.777775,0.0
4342,4342.0,0.01705588,10.327125,8.742525,41.219175,10.7667,22.22745,14.223225000000001,15.7986,41.0649,29.616225,30.2931,32.777775,0.0
4343,4343.0,0.03074615,10.142175,8.260875,39.4008,11.022075,22.293225,15.737025000000001,15.7749,38.946149999999996,30.356775000000003,28.1421,33.9885,0.0
4344,4344.0,0.045031310000000005,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4345,4345.0,0.045031310000000005,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4346,4346.0,0.015435640000000002,10.15785,8.321775,39.71355,10.922625,22.539375,15.308175000000002,15.546075000000002,39.056775,30.464775000000003,28.763849999999998,33.569475000000004,0.0
4347,4347.0,0.01373866,10.15785,8.321775,39.71355,10.922625,22.539375,15.308175000000002,15.546075000000002,39.056775,30.464775000000003,28.763849999999998,33.569475000000004,0.0
4348,4348.0,0.01727275,10.15785,8.321775,39.71355,10.922625,22.539375,15.308175000000002,15.546075000000002,39.056775,30.464775000000003,28.763849999999998,33.569475000000004,0.0
4349,4349.0,0.14951262,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4350,4350.0,0.01081498,10.142175,8.260875,39.4008,11.022075,22.293225,15.737025000000001,15.7749,38.946149999999996,30.356775000000003,28.1421,33.9885,0.0
4351,4351.0,0.08781672999999998,10.142175,8.260875,39.4008,11.022075,22.293225,15.737025000000001,15.7749,38.946149999999996,30.356775000000003,28.1421,33.9885,0.0
4352,4352.0,0.23506587,10.142175,8.260875,39.4008,11.022075,22.293225,15.737025000000001,15.7749,38.946149999999996,30.356775000000003,28.1421,33.9885,0.0
4353,4353.0,0.015416290000000001,10.159725,8.386275,39.961650000000006,10.835249999999998,22.782,14.937674999999999,15.32985,39.09885,30.660975,29.25105,33.1857,0.0
4354,4354.0,0.1529168,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4355,4355.0,0.02251569,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4356,4356.0,0.27018822000000003,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4357,4357.0,0.02251569,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4358,4358.0,0.01401538,10.234125,8.53875,40.582499999999996,10.78005,22.558574999999998,14.563575,15.46725,39.881025,30.21735,29.9178,32.93685,0.0
4359,4359.0,0.4728288,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4360,4360.0,0.04503137,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4361,4361.0,0.015416319999999999,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4362,4362.0,0.03939786,10.15785,8.321775,39.71355,10.922625,22.539375,15.308175000000002,15.546075000000002,39.056775,30.464775000000003,28.763849999999998,33.569475000000004,0.0
4363,4363.0,0.01441857,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4364,4364.0,0.02251569,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4365,4365.0,0.01541625,10.15785,8.321775,39.71355,10.922625,22.539375,15.308175000000002,15.546075000000002,39.056775,30.464775000000003,28.763849999999998,33.569475000000004,0.0
4366,4366.0,0.02251569,10.21665,8.49765,40.438125,10.791,22.6107,14.651399999999999,15.42615,39.676275,30.31785,29.786175,32.994,0.0
4367,4367.0,0.02251565,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4368,4368.0,0.31107382,10.176525,8.41875,40.115624999999994,10.8162,22.744500000000002,14.833575,15.34065,39.256425,30.568199999999997,29.451525000000004,33.107625,0.0
4369,4369.0,0.022515280000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4370,4370.0,0.12735213,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4371,4371.0,0.02251523,9.915075,8.294025,37.800675,11.004375,24.49215,15.051225,14.167125000000002,37.20975,33.689625,26.541075,32.571825,0.0
4372,4372.0,0.01146154,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4373,4373.0,0.02251523,9.915075,8.294025,37.800675,11.004375,24.49215,15.051225,14.167125000000002,37.20975,33.689625,26.541075,32.571825,0.0
4374,4374.0,0.02251523,9.915075,8.294025,37.800675,11.004375,24.49215,15.051225,14.167125000000002,37.20975,33.689625,26.541075,32.571825,0.0
4375,4375.0,0.01441832,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4376,4376.0,0.01786597,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4377,4377.0,0.015416059999999999,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4378,4378.0,0.02199504,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4379,4379.0,0.01909502,9.93825,8.402025,38.67555,10.90485,23.830575,15.291899999999998,14.83785,37.844924999999996,32.614725,26.972775000000002,33.206175,0.0
4380,4380.0,0.07563604,9.93825,8.402025,38.67555,10.90485,23.830575,15.291899999999998,14.83785,37.844924999999996,32.614725,26.972775000000002,33.206175,0.0
4381,4381.0,0.00052923,9.93825,8.402025,38.67555,10.90485,23.830575,15.291899999999998,14.83785,37.844924999999996,32.614725,26.972775000000002,33.206175,0.0
4382,4382.0,1.14022288,9.93825,8.402025,38.67555,10.90485,23.830575,15.291899999999998,14.83785,37.844924999999996,32.614725,26.972775000000002,33.206175,0.0
4383,4383.0,0.02251375,10.016175,10.509525,43.1943,11.645475000000001,11.707574999999999,24.493425,14.131499999999999,24.267224999999996,27.888299999999997,12.708675,38.8497,0.0
4384,4384.0,0.01441736,10.016175,10.509525,43.1943,11.645475000000001,11.707574999999999,24.493425,14.131499999999999,24.267224999999996,27.888299999999997,12.708675,38.8497,0.0
4385,4385.0,0.05981593,10.04055,10.629525000000001,42.81585,11.6694,11.646374999999999,24.729300000000002,14.32575,24.787125000000003,28.22625,12.868199999999998,39.02685,0.0
4386,4386.0,0.20651246,10.247175,8.726025,41.112674999999996,10.647225,22.836825,13.92765,15.241275,40.243725,30.484050000000003,30.654975,32.2956,0.0
4387,4387.0,0.03693445,10.2204,8.671800000000001,40.94805,10.643625,22.961550000000003,13.986975000000001,15.125174999999999,39.912525,30.676050000000004,30.584175000000002,32.30325,0.0
4388,4388.0,0.02530496,10.2204,8.671800000000001,40.94805,10.643625,22.961550000000003,13.986975000000001,15.125174999999999,39.912525,30.676050000000004,30.584175000000002,32.30325,0.0
4389,4389.0,0.01541601,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4390,4390.0,0.022515240000000002,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4391,4391.0,0.011051430000000001,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4392,4392.0,0.0450305,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4393,4393.0,0.31521285,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4394,4394.0,0.01542491,9.80505,8.414475,37.938900000000004,10.592175,26.272425,14.038425,13.199475,36.805499999999995,35.206275,27.269475,31.46535,0.0
4395,4395.0,0.04503047,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4396,4396.0,0.1651622,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4397,4397.0,0.026720280000000003,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4398,4398.0,0.02192629,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4399,4399.0,0.40653711,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4400,4400.0,0.0005542500000000001,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4401,4401.0,0.33668721,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4402,4402.0,0.01993955,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4403,4403.0,0.02251522,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4404,4404.0,0.02251525,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4405,4405.0,0.01079106,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4406,4406.0,0.045030480000000005,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4407,4407.0,0.017380600000000003,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4408,4408.0,0.02251529,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4409,4409.0,0.00077135,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4410,4410.0,0.01487098,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4411,4411.0,0.01541602,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4412,4412.0,0.046474470000000004,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4413,4413.0,0.014418330000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4414,4414.0,0.06754567,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4415,4415.0,0.0390013,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4416,4416.0,0.02251522,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4417,4417.0,0.02251523,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4418,4418.0,0.0144183,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4419,4419.0,0.022515260000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4420,4420.0,0.015416050000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4421,4421.0,0.015416040000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4422,4422.0,0.015416040000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4423,4423.0,0.011627730000000001,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4424,4424.0,0.0193864,9.915075,8.294025,37.800675,11.004375,24.49215,15.051225,14.167125000000002,37.20975,33.689625,26.541075,32.571825,0.0
4425,4425.0,0.015416050000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4426,4426.0,0.014418330000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4427,4427.0,0.02251527,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4428,4428.0,0.038995970000000005,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4429,4429.0,0.015416050000000002,9.898875,8.4405,38.549775000000004,10.837050000000001,24.423225000000002,14.99295,14.4786,37.629525,33.218625,26.8347,32.8419,0.0
4430,4430.0,0.01471738,9.80505,8.414475,37.938900000000004,10.592175,26.272425,14.038425,13.199475,36.805499999999995,35.206275,27.269475,31.46535,0.0
4431,4431.0,0.049067980000000004,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4432,4432.0,0.0450305,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4433,4433.0,0.01441831,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4434,4434.0,0.04620122,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4435,4435.0,0.013037100000000001,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4436,4436.0,0.16994358,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4437,4437.0,0.02616647,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
4438,4438.0,0.022515240000000002,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4439,4439.0,0.04503031,9.80505,8.414475,37.938900000000004,10.592175,26.272425,14.038425,13.199475,36.805499999999995,35.206275,27.269475,31.46535,0.0
4440,4440.0,0.01839915,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4441,4441.0,0.01048603,9.80505,8.414475,37.938900000000004,10.592175,26.272425,14.038425,13.199475,36.805499999999995,35.206275,27.269475,31.46535,0.0
4442,4442.0,0.02251521,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
4443,4443.0,0.13509158000000002,9.851325,8.394824999999999,38.525475,10.536525000000001,26.205750000000002,13.680525,13.306124999999998,37.144800000000004,34.582425,28.108874999999998,31.349175000000002,0.0
4444,4444.0,0.06754550000000001,9.80505,8.414475,37.938900000000004,10.592175,26.272425,14.038425,13.199475,36.805499999999995,35.206275,27.269475,31.46535,0.0
4445,4445.0,0.01541601,9.7953,8.35905,38.03505,10.4391,27.2211,13.255875,12.675075,36.733575,35.700825,28.094324999999998,30.69345,0.0
